Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_FDR
p05,Sleep_Hours,fatigue,-0.0427025118595355,0.7883032344006874,42,Yes,0.9845220176535154,False
p05,Sleep_Hours,mood,-0.0401077371000716,0.8008980776672632,42,Yes,0.9845220176535154,False
p05,Sleep_Hours,readiness,0.0390731437096999,0.8059340261857353,42,Yes,0.9845421930474553,False
p05,Sleep_Hours,sleep_quality,-0.0648575098965165,0.6832222686214682,42,Yes,0.9662730133664443,False
p05,Sleep_Hours,stress,-0.0830776989321787,0.6009308224783005,42,Yes,0.9589230766395099,False
p05,Sleep_Duration_Score,fatigue,0.1838402315718428,0.2499021003188395,41,Yes,0.8596962564472517,False
p05,Sleep_Duration_Score,mood,-0.1978603114233268,0.2149578865274041,41,Yes,0.850496204665129,False
p05,Sleep_Duration_Score,readiness,0.009521097692551,0.9528878393637292,41,Yes,0.9918262545615052,False
p05,Sleep_Duration_Score,sleep_quality,-0.0299526577552131,0.8525224104127592,41,Yes,0.9845421930474553,False
p05,Sleep_Duration_Score,stress,-0.2123110943375731,0.1826420152722488,41,Yes,0.7903846046797374,False
p05,Deep_Sleep_Minutes,fatigue,-0.0758546673077217,0.6330433628791254,42,Yes,0.9589230766395099,False
p05,Deep_Sleep_Minutes,mood,-0.0509340591372055,0.748713050071817,42,Yes,0.9747818633969396,False
p05,Deep_Sleep_Minutes,readiness,-0.0295027883526983,0.8528603860532629,42,Yes,0.9845421930474553,False
p05,Deep_Sleep_Minutes,sleep_quality,-0.0552109790634174,0.7283847628426697,42,Yes,0.970065945620742,False
p05,Deep_Sleep_Minutes,stress,-0.2011474204218583,0.2014799785394087,42,Yes,0.8285654103201084,False
p05,Sleep_Restlessness,fatigue,-0.3237504487432481,0.0389338868528903,41,Yes,0.6355751799440725,False
p05,Sleep_Restlessness,mood,0.2756451406657462,0.0810930871666999,41,Yes,0.7253010181425795,False
p05,Sleep_Restlessness,readiness,0.0689560683794566,0.6683670295113315,41,Yes,0.9662730133664443,False
p05,Sleep_Restlessness,sleep_quality,-0.0582187847543661,0.7176803949383728,41,Yes,0.9680554577840222,False
p05,Sleep_Restlessness,stress,0.1796950458577146,0.2609250249716979,41,Yes,0.8596962564472517,False
p05,Sleep_Composition,fatigue,-0.0896802043347254,0.5771170844536475,41,Yes,0.9589230766395099,False
p05,Sleep_Composition,mood,-0.0851158811781611,0.5967257838667882,41,Yes,0.9589230766395099,False
p05,Sleep_Composition,readiness,0.1376341908412818,0.3908211632922838,41,Yes,0.9385259214587792,False
p05,Sleep_Composition,sleep_quality,-0.0082868290926731,0.9589896734315826,41,Yes,0.9918262545615052,False
p05,Sleep_Composition,stress,-0.1512313495864682,0.3452461677724236,41,Yes,0.9332282182116363,False
p05,Sleep_Revitalization,fatigue,-0.042556088334153,0.7916376411704463,41,Yes,0.9845220176535154,False
p05,Sleep_Revitalization,mood,-0.2256527160876863,0.1560242028210047,41,Yes,0.7557619388028496,False
p05,Sleep_Revitalization,readiness,-0.075624153499657,0.638405191691837,41,Yes,0.9627210872205921,False
p05,Sleep_Revitalization,sleep_quality,-0.0068217319902105,0.9662356210428846,41,Yes,0.9918262545615052,False
p05,Sleep_Revitalization,stress,-0.2466051566900592,0.1201067243775413,41,Yes,0.7406147741470405,False
p05,Sleep_Score,fatigue,0.0698547162443047,0.6642980874967359,41,Yes,0.9662730133664443,False
p05,Sleep_Score,mood,-0.2607219987718752,0.0996768246520061,41,Yes,0.7406147741470405,False
p05,Sleep_Score,readiness,0.014175920579808,0.929902578256504,41,Yes,0.9865348911832096,False
p05,Sleep_Score,sleep_quality,-0.0251288369613252,0.8760711862772926,41,Yes,0.9845421930474553,False
p05,Sleep_Score,stress,-0.3008793607863094,0.0559345366794878,41,Yes,0.672076102482635,False
p06,Steps,fatigue,-0.0653147001302518,0.5883965452686213,71,Yes,0.9589230766395099,False
p06,Steps,mood,0.1680344380676038,0.1612938165721761,71,Yes,0.7557619388028496,False
p06,Steps,readiness,-0.4094045197925858,0.0003922994488339,71,Yes,0.06833856398686537,False
p06,Steps,sleep_quality,-0.0598362069807818,0.6201173664359708,71,Yes,0.9589230766395099,False
p06,Steps,stress,-0.1214875964339297,0.3128562884796847,71,Yes,0.9182872540102501,False
p06,Exercise_Count,fatigue,-0.0319635961317404,0.7913044890996137,71,Yes,0.9845220176535154,False
p06,Exercise_Count,mood,-0.0972038394452279,0.4199960289803141,71,Yes,0.9404024196448677,False
p06,Exercise_Count,readiness,-0.126827499380268,0.291900384981777,71,Yes,0.9020858579509726,False
p06,Exercise_Count,sleep_quality,-0.0749062507613693,0.5347041376053061,71,Yes,0.9589230766395099,False
p06,Exercise_Count,stress,0.1993889322265367,0.0955055681567856,71,Yes,0.7253010181425795,False
p06,Exercise_Duration,fatigue,-0.0200865015904299,0.8679488896785024,71,Yes,0.9845421930474553,False
p06,Exercise_Duration,mood,-0.1153909146707368,0.3379374021172788,71,Yes,0.9332282182116363,False
p06,Exercise_Duration,readiness,-0.1711628321075253,0.1535222553877568,71,Yes,0.7557619388028496,False
p06,Exercise_Duration,sleep_quality,-0.072881999301378,0.5458315176749696,71,Yes,0.9589230766395099,False
p06,Exercise_Duration,stress,0.1680566055768248,0.1612377446211526,71,Yes,0.7557619388028496,False
p06,Exercise_Distance,fatigue,0.1590577219321925,0.1852019348336095,71,Yes,0.7946349026604624,False
p06,Exercise_Distance,mood,0.1005419972677504,0.4041337433954525,71,Yes,0.9385259214587792,False
p06,Exercise_Distance,readiness,-0.2567567100100623,0.0306609591417936,71,Yes,0.5934598980556051,False
p06,Exercise_Distance,sleep_quality,0.0538256171782865,0.6557303414049839,71,Yes,0.9662730133664443,False
p06,Exercise_Distance,stress,-0.0619851018628078,0.6075881530746385,71,Yes,0.9589230766395099,False
p06,Exercise_Calories,fatigue,0.0219220781438291,0.8560051707157671,71,Yes,0.9845421930474553,False
p06,Exercise_Calories,mood,-0.0522576027355345,0.6651524716602792,71,Yes,0.9662730133664443,False
p06,Exercise_Calories,readiness,-0.1938739344096896,0.1052267482630338,71,Yes,0.7406147741470405,False
p06,Exercise_Calories,sleep_quality,-0.0534084559053779,0.6582318950825822,71,Yes,0.9662730133664443,False
p06,Exercise_Calories,stress,0.1052598884504293,0.3823236676323843,71,Yes,0.9385259214587792,False
p06,Exercise_Avg_HR,fatigue,0.1453207441890635,0.3352381231625083,46,Yes,0.9332282182116363,False
p06,Exercise_Avg_HR,mood,0.2017727559579762,0.1787202587489513,46,Yes,0.7903846046797374,False
p06,Exercise_Avg_HR,readiness,-0.1799330593487094,0.2314718393534848,46,Yes,0.850496204665129,False
p06,Exercise_Avg_HR,sleep_quality,0.0364605199362089,0.809894823443263,46,Yes,0.9845421930474553,False
p06,Exercise_Avg_HR,stress,-0.3865691012429304,0.0079608587302688,46,Yes,0.3998788530949973,False
p06,Sleep_Hours,fatigue,-0.031477202645973,0.7958826695145653,70,Yes,0.9845220176535154,False
p06,Sleep_Hours,mood,-0.0044231123035491,0.9710110545677684,70,Yes,0.9918262545615052,False
p06,Sleep_Hours,readiness,0.0620226398977889,0.6100047595818957,70,Yes,0.9589230766395099,False
p06,Sleep_Hours,sleep_quality,-0.1095810253726464,0.366506699892813,70,Yes,0.9385259214587792,False
p06,Sleep_Hours,stress,0.0335269344279658,0.7829066213152314,70,Yes,0.9845220176535154,False
p06,Sleep_Duration_Score,fatigue,0.0769401983890821,0.526683618701799,70,Yes,0.9589230766395099,False
p06,Sleep_Duration_Score,mood,0.1009233775309781,0.4058000527322196,70,Yes,0.9385259214587792,False
p06,Sleep_Duration_Score,readiness,0.2325949530944449,0.0526653912083407,70,Yes,0.672076102482635,False
p06,Sleep_Duration_Score,sleep_quality,-0.0766488540004196,0.5282548294046568,70,Yes,0.9589230766395099,False
p06,Sleep_Duration_Score,stress,0.1063764230019418,0.3807722306393347,70,Yes,0.9385259214587792,False
p06,Deep_Sleep_Minutes,fatigue,-0.1427511785728593,0.2384435561456205,70,Yes,0.850496204665129,False
p06,Deep_Sleep_Minutes,mood,-0.0906676591797621,0.4553891423047331,70,Yes,0.9411697561136416,False
p06,Deep_Sleep_Minutes,readiness,0.0152481004551624,0.9002979753854164,70,Yes,0.9845421930474553,False
p06,Deep_Sleep_Minutes,sleep_quality,-0.142841877745969,0.2381422938739921,70,Yes,0.850496204665129,False
p06,Deep_Sleep_Minutes,stress,-0.0636174656447435,0.6008290667143319,70,Yes,0.9589230766395099,False
p06,Sleep_Restlessness,fatigue,-0.2302130421683311,0.0552051860612145,70,Yes,0.672076102482635,False
p06,Sleep_Restlessness,mood,-0.1141092143138661,0.346913436720385,70,Yes,0.9332282182116363,False
p06,Sleep_Restlessness,readiness,-0.1067040918114031,0.3792984738261965,70,Yes,0.9385259214587792,False
p06,Sleep_Restlessness,sleep_quality,-0.2796659395252551,0.0190414566113898,70,Yes,0.5528369569506839,False
p06,Sleep_Restlessness,stress,0.0335611853349556,0.7826902823268527,70,Yes,0.9845220176535154,False
p06,Sleep_Composition,fatigue,-0.0496174170909814,0.6833428233082822,70,Yes,0.9662730133664443,False
p06,Sleep_Composition,mood,0.0050064429878206,0.967189907656862,70,Yes,0.9918262545615052,False
p06,Sleep_Composition,readiness,-0.0917662991343172,0.4499226825369792,70,Yes,0.9411697561136416,False
p06,Sleep_Composition,sleep_quality,-0.0765951630988918,0.5285446372192166,70,Yes,0.9589230766395099,False
p06,Sleep_Composition,stress,-0.1346572748249239,0.2663923783634366,70,Yes,0.8596962564472517,False
p06,Sleep_Revitalization,fatigue,-0.099633180242139,0.4118591497273534,70,Yes,0.9385259214587792,False
p06,Sleep_Revitalization,mood,0.1094149113237417,0.3672380600833269,70,Yes,0.9385259214587792,False
p06,Sleep_Revitalization,readiness,-0.270709227578618,0.023412410955641,70,Yes,0.5934598980556051,False
p06,Sleep_Revitalization,sleep_quality,-0.1688657495684889,0.162277819874801,70,Yes,0.7557619388028496,False
p06,Sleep_Revitalization,stress,-0.1714316813285494,0.1558979139337296,70,Yes,0.7557619388028496,False
p06,Sleep_Score,fatigue,-0.0376123651497425,0.7572219835835355,70,Yes,0.978261955072844,False
p06,Sleep_Score,mood,0.1483200593225431,0.2204314332861595,70,Yes,0.850496204665129,False
p06,Sleep_Score,readiness,-0.0702619015333595,0.5632751963580487,70,Yes,0.9589230766395099,False
p06,Sleep_Score,sleep_quality,-0.2010094668921802,0.095204118423807,70,Yes,0.7253010181425795,False
p06,Sleep_Score,stress,-0.1006368213955638,0.4071412769766915,70,Yes,0.9385259214587792,False
p07,Steps,fatigue,-0.0441895315822562,0.7396429349194583,59,Yes,0.9741115167626994,False
p07,Steps,mood,0.107077483741369,0.4195486705664067,59,Yes,0.9404024196448677,False
p07,Steps,readiness,0.2393535205568642,0.067878632231776,59,Yes,0.6972277706480936,False
p07,Steps,sleep_quality,-0.0163926011805257,0.901926459352006,59,Yes,0.9845421930474553,False
p07,Steps,stress,-0.046854144719231,0.7245481811807367,59,Yes,0.970065945620742,False
p07,Exercise_Count,fatigue,-0.0682400595334615,0.6075693611041536,59,Yes,0.9589230766395099,False
p07,Exercise_Count,mood,0.1967940601041422,0.1351983342013541,59,Yes,0.7406147741470405,False
p07,Exercise_Count,readiness,0.1605034572523505,0.224608851535142,59,Yes,0.850496204665129,False
p07,Exercise_Count,sleep_quality,0.14918596465319,0.2594357864866206,59,Yes,0.8596962564472517,False
p07,Exercise_Count,stress,0.0282458551115474,0.8318256114513628,59,Yes,0.9845421930474553,False
p07,Exercise_Duration,fatigue,0.007729111638018,0.9536697556083704,59,Yes,0.9918262545615052,False
p07,Exercise_Duration,mood,0.057682012541449,0.6643278554456029,59,Yes,0.9662730133664443,False
p07,Exercise_Duration,readiness,-0.0172818419284079,0.8966346387429116,59,Yes,0.9845421930474553,False
p07,Exercise_Duration,sleep_quality,0.2609462274093214,0.0459107378532619,59,Yes,0.6432230345001747,False
p07,Exercise_Duration,stress,-0.1007998880400363,0.4474755973519151,59,Yes,0.9411697561136416,False
p07,Exercise_Distance,fatigue,-0.1340839706878978,0.3113166116157287,59,Yes,0.9182872540102501,False
p07,Exercise_Distance,mood,-0.071944221643539,0.5881679781809289,59,Yes,0.9589230766395099,False
p07,Exercise_Distance,readiness,0.1330083932276832,0.3152493222022044,59,Yes,0.9183349820672911,False
p07,Exercise_Distance,sleep_quality,-0.080571536411604,0.5440980825832552,59,Yes,0.9589230766395099,False
p07,Exercise_Distance,stress,-0.1515799766615465,0.2517814793785883,59,Yes,0.8596962564472517,False
p07,Exercise_Calories,fatigue,-0.020501529605681,0.8775135241505334,59,Yes,0.9845421930474553,False
p07,Exercise_Calories,mood,-0.0081394297982912,0.9512131157997972,59,Yes,0.9918262545615052,False
p07,Exercise_Calories,readiness,0.0283249622942719,0.8313614921527882,59,Yes,0.9845421930474553,False
p07,Exercise_Calories,sleep_quality,0.1609504314179054,0.2233036657892278,59,Yes,0.850496204665129,False
p07,Exercise_Calories,stress,-0.1928670751172823,0.1433242727632973,59,Yes,0.7557619388028496,False
p07,Exercise_Avg_HR,fatigue,-0.2034000284705335,0.1481068100033235,52,Yes,0.7557619388028496,False
p07,Exercise_Avg_HR,mood,-0.2773470847804417,0.0465247430235488,52,Yes,0.6432230345001747,False
p07,Exercise_Avg_HR,readiness,0.0585178352167739,0.6802854187755437,52,Yes,0.9662730133664443,False
p07,Exercise_Avg_HR,sleep_quality,-0.3321527156411177,0.0161415269753656,52,Yes,0.510443804501595,False
p07,Exercise_Avg_HR,stress,-0.0761991513747469,0.5913337772267153,52,Yes,0.9589230766395099,False
p07,Sleep_Hours,fatigue,0.072750147518744,0.5839839779770924,59,Yes,0.9589230766395099,False
p07,Sleep_Hours,mood,-0.100293468100761,0.449772426241566,59,Yes,0.9411697561136416,False
p07,Sleep_Hours,readiness,-0.0646178753404342,0.626805329745961,59,Yes,0.9589230766395099,False
p07,Sleep_Hours,sleep_quality,-0.1491111471457407,0.2596774987646306,59,Yes,0.8596962564472517,False
p07,Sleep_Hours,stress,-0.0154637930962932,0.9074582723261556,59,Yes,0.9845421930474553,False
p07,Sleep_Duration_Score,fatigue,0.037846729215899,0.7759596376514297,59,Yes,0.9845220176535154,False
p07,Sleep_Duration_Score,mood,0.1930790703872013,0.1428764951874025,59,Yes,0.7557619388028496,False
p07,Sleep_Duration_Score,readiness,-0.0612730593402066,0.6447908114430265,59,Yes,0.9656627996747877,False
p07,Sleep_Duration_Score,sleep_quality,-0.0598248622639678,0.6526419528433826,59,Yes,0.9662336595355717,False
p07,Sleep_Duration_Score,stress,-0.1054827746886936,0.4265468116875242,59,Yes,0.9411697561136416,False
p07,Deep_Sleep_Minutes,fatigue,-0.085881622696525,0.5177928048002145,59,Yes,0.9589230766395099,False
p07,Deep_Sleep_Minutes,mood,-0.0057955757184045,0.9652515315040064,59,Yes,0.9918262545615052,False
p07,Deep_Sleep_Minutes,readiness,-0.0732764086958869,0.581259171361904,59,Yes,0.9589230766395099,False
p07,Deep_Sleep_Minutes,sleep_quality,0.0568300976507883,0.6689960779656524,59,Yes,0.9662730133664443,False
p07,Deep_Sleep_Minutes,stress,0.0547520880497976,0.6804349743267991,59,Yes,0.9662730133664443,False
p07,Sleep_Restlessness,fatigue,-0.1502376930470678,0.2560540256040756,59,Yes,0.8596962564472517,False
p07,Sleep_Restlessness,mood,-0.0559344426387908,0.6739174451599573,59,Yes,0.9662730133664443,False
p07,Sleep_Restlessness,readiness,-0.0780340197886292,0.5568928061403039,59,Yes,0.9589230766395099,False
p07,Sleep_Restlessness,sleep_quality,-0.0260850530603617,0.8445245229553694,59,Yes,0.9845421930474553,False
p07,Sleep_Restlessness,stress,0.1122432866489912,0.3973355276703071,59,Yes,0.9385259214587792,False
p07,Sleep_Composition,fatigue,-0.2194833855890435,0.0948704928220663,59,Yes,0.7253010181425795,False
p07,Sleep_Composition,mood,0.2490391079260893,0.0571628041144413,59,Yes,0.672076102482635,False
p07,Sleep_Composition,readiness,0.0750764307327627,0.5719833098174208,59,Yes,0.9589230766395099,False
p07,Sleep_Composition,sleep_quality,0.2720297431796022,0.0371350714904924,59,Yes,0.6355751799440725,False
p07,Sleep_Composition,stress,0.1885656515739865,0.1526375781685239,59,Yes,0.7557619388028496,False
p07,Sleep_Revitalization,fatigue,0.3544640503444136,0.0058783523675847,59,Yes,0.3413363274777516,False
p07,Sleep_Revitalization,mood,0.1064415358366994,0.4223315213287542,59,Yes,0.9407947700187849,False
p07,Sleep_Revitalization,readiness,0.1590017052102183,0.2290328668139302,59,Yes,0.850496204665129,False
p07,Sleep_Revitalization,sleep_quality,-0.0566336245803498,0.6700744655664187,59,Yes,0.9662730133664443,False
p07,Sleep_Revitalization,stress,-0.0503145493124206,0.7051006291293219,59,Yes,0.9680512032844784,False
p07,Sleep_Score,fatigue,0.0670657011548614,0.6137778285229171,59,Yes,0.9589230766395099,False
p07,Sleep_Score,mood,0.2644001782818883,0.0430102017302638,59,Yes,0.6355751799440725,False
p07,Sleep_Score,readiness,0.0407797156086998,0.7591017841824993,59,Yes,0.978261955072844,False
p07,Sleep_Score,sleep_quality,0.0407541804914037,0.7592480845341476,59,Yes,0.978261955072844,False
p07,Sleep_Score,stress,-0.0200487198179747,0.8801987313711105,59,Yes,0.9845421930474553,False
p08,Steps,fatigue,0.2130630202750512,0.2121602415501158,36,Yes,0.8476677540832609,False
p08,Steps,mood,0.2707037538219721,0.1102927548871733,36,Yes,0.7406147741470405,False
p08,Steps,readiness,0.51224278482002,0.0014040251523073,36,Yes,0.15286323845745728,False
p08,Steps,sleep_quality,-0.1364256847793323,0.4275530981933427,36,Yes,0.9411697561136416,False
p08,Steps,stress,0.1872602874383527,0.2741221497101128,36,Yes,0.8745801919322647,False
p08,Exercise_Count,fatigue,0.1699138127531743,0.3218165169225082,36,Yes,0.9281529345678962,False
p08,Exercise_Count,mood,0.097692906241747,0.570829927625073,36,Yes,0.9589230766395099,False
p08,Exercise_Count,readiness,0.2564729231806135,0.131065473437716,36,Yes,0.7406147741470405,False
p08,Exercise_Count,sleep_quality,-0.0381681585983057,0.8250868176886414,36,Yes,0.9845421930474553,False
p08,Exercise_Count,stress,0.0846663642633358,0.6234595745510277,36,Yes,0.9589230766395099,False
p08,Exercise_Duration,fatigue,0.2597598437170169,0.1260282749377251,36,Yes,0.7406147741470405,False
p08,Exercise_Duration,mood,0.1507403509646878,0.3801866629607298,36,Yes,0.9385259214587792,False
p08,Exercise_Duration,readiness,0.3522204270023996,0.0351365423463966,36,Yes,0.6355751799440725,False
p08,Exercise_Duration,sleep_quality,-0.097572557235824,0.5713067704673077,36,Yes,0.9589230766395099,False
p08,Exercise_Duration,stress,0.2277138388369914,0.1816504220760084,36,Yes,0.7903846046797374,False
p08,Exercise_Distance,fatigue,0.3084386047524261,0.0672154416170141,36,Yes,0.6972277706480936,False
p08,Exercise_Distance,mood,0.3190414078935593,0.0578820112165332,36,Yes,0.672076102482635,False
p08,Exercise_Distance,readiness,0.5153742459240138,0.0012967839603766,36,Yes,0.15286323845745728,False
p08,Exercise_Distance,sleep_quality,0.0324238675109188,0.8510909580451738,36,Yes,0.9845421930474553,False
p08,Exercise_Distance,stress,0.3014056242236475,0.0740322419820753,36,Yes,0.7253010181425795,False
p08,Exercise_Calories,fatigue,0.2582152742188686,0.1283770791341636,36,Yes,0.7406147741470405,False
p08,Exercise_Calories,mood,0.2462038746643196,0.1477628709218278,36,Yes,0.7557619388028496,False
p08,Exercise_Calories,readiness,0.3965270099714787,0.016653264793257,36,Yes,0.510443804501595,False
p08,Exercise_Calories,sleep_quality,-0.0713241403155881,0.679336215328258,36,Yes,0.9662730133664443,False
p08,Exercise_Calories,stress,0.2303594863268499,0.1764910307384291,36,Yes,0.7903846046797374,False
p08,Exercise_Avg_HR,fatigue,0.1659934152833011,0.3638977803281464,32,Yes,0.9385259214587792,False
p08,Exercise_Avg_HR,mood,0.2585649930008566,0.153032252667834,32,Yes,0.7557619388028496,False
p08,Exercise_Avg_HR,readiness,0.3746664605324745,0.0346217608920791,32,Yes,0.6355751799440725,False
p08,Exercise_Avg_HR,sleep_quality,0.1732928605250869,0.3428784004922143,32,Yes,0.9332282182116363,False
p08,Exercise_Avg_HR,stress,0.0906421735735222,0.6217532721572357,32,Yes,0.9589230766395099,False
p08,Sleep_Hours,fatigue,-0.0481670273093842,0.7867669937613819,34,Yes,0.9845220176535154,False
p08,Sleep_Hours,mood,-0.0470506211608186,0.7915993831619753,34,Yes,0.9845220176535154,False
p08,Sleep_Hours,readiness,-0.0810209594641189,0.6487433939558465,34,Yes,0.965906831000927,False
p08,Sleep_Hours,sleep_quality,0.2748221463611988,0.1157198010572782,34,Yes,0.7406147741470405,False
p08,Sleep_Hours,stress,-0.2174798980526606,0.2166314330057112,34,Yes,0.850496204665129,False
p08,Sleep_Duration_Score,fatigue,0.2539367168342789,0.1472855567042776,34,Yes,0.7557619388028496,False
p08,Sleep_Duration_Score,mood,0.1008296287848839,0.5704487363971309,34,Yes,0.9589230766395099,False
p08,Sleep_Duration_Score,readiness,0.2975758794471942,0.0874115461462807,34,Yes,0.7253010181425795,False
p08,Sleep_Duration_Score,sleep_quality,0.281749747388873,0.1064591542396755,34,Yes,0.7406147741470405,False
p08,Sleep_Duration_Score,stress,0.022312089049531,0.9003257897435138,34,Yes,0.9845421930474553,False
p08,Deep_Sleep_Minutes,fatigue,0.1999730861972244,0.2568287989460612,34,Yes,0.8596962564472517,False
p08,Deep_Sleep_Minutes,mood,0.2110904535658232,0.2307691229960664,34,Yes,0.850496204665129,False
p08,Deep_Sleep_Minutes,readiness,0.4156665263218706,0.0144914688665878,34,Yes,0.5048827753119189,False
p08,Deep_Sleep_Minutes,sleep_quality,0.0815549841046211,0.6465782067048812,34,Yes,0.965906831000927,False
p08,Deep_Sleep_Minutes,stress,0.2078590010429473,0.2381517426613285,34,Yes,0.850496204665129,False
p08,Sleep_Restlessness,fatigue,-0.3840994896898906,0.024915829444678,34,Yes,0.5934598980556051,False
p08,Sleep_Restlessness,mood,-0.173081047876012,0.3276333772782919,34,Yes,0.9332282182116363,False
p08,Sleep_Restlessness,readiness,-0.5082904016780353,0.0021463839599381,34,Yes,0.20447428049905295,False
p08,Sleep_Restlessness,sleep_quality,-0.1494739530821729,0.3988204921785384,34,Yes,0.9385259214587792,False
p08,Sleep_Restlessness,stress,-0.3714725858655159,0.0305342211198508,34,Yes,0.5934598980556051,False
p08,Sleep_Composition,fatigue,0.0011724078711342,0.994749527147578,34,Yes,0.9977386988065509,False
p08,Sleep_Composition,mood,0.0405432329224489,0.8199132924939375,34,Yes,0.9845421930474553,False
p08,Sleep_Composition,readiness,0.1821304911526323,0.3025757357863473,34,Yes,0.9025461159928372,False
p08,Sleep_Composition,sleep_quality,-0.0366465672384175,0.8369779282387133,34,Yes,0.9845421930474553,False
p08,Sleep_Composition,stress,0.1778010212606224,0.3144082660581759,34,Yes,0.9183349820672911,False
p08,Sleep_Revitalization,fatigue,0.0869771842976146,0.6247577941125838,34,Yes,0.9589230766395099,False
p08,Sleep_Revitalization,mood,0.1899518480809522,0.2819248841885525,34,Yes,0.8961918763803985,False
p08,Sleep_Revitalization,readiness,0.3597390933097446,0.0366451104135928,34,Yes,0.6355751799440725,False
p08,Sleep_Revitalization,sleep_quality,-0.0056138171135974,0.9748630543252697,34,Yes,0.9931076508392793,False
p08,Sleep_Revitalization,stress,0.3355987043056486,0.0523364515791379,34,Yes,0.672076102482635,False
p08,Sleep_Score,fatigue,0.1827417953187292,0.3009280639290352,34,Yes,0.9025461159928372,False
p08,Sleep_Score,mood,0.1516535532219909,0.3919002588672048,34,Yes,0.9385259214587792,False
p08,Sleep_Score,readiness,0.3780027552889974,0.0275116617525947,34,Yes,0.5934598980556051,False
p08,Sleep_Score,sleep_quality,0.1474698250476094,0.4052449680780681,34,Yes,0.9385259214587792,False
p08,Sleep_Score,stress,0.2095668622278003,0.2342304048870629,34,Yes,0.850496204665129,False
p09,Steps,fatigue,0.1275297964601128,0.4585668360461676,36,Yes,0.9411697561136416,False
p09,Steps,mood,0.1966040205372268,0.2504518050576525,36,Yes,0.8596962564472517,False
p09,Steps,readiness,0.0205031435007026,0.9055212491632172,36,Yes,0.9845421930474553,False
p09,Steps,sleep_quality,0.1947467267208487,0.255044652937906,36,Yes,0.8596962564472517,False
p09,Steps,stress,0.2001428915256328,0.2418541222166186,36,Yes,0.8551991294294325,False
p09,Exercise_Count,fatigue,0.0837825414368287,0.6271019385598389,36,Yes,0.9589230766395099,False
p09,Exercise_Count,mood,0.0358269217199776,0.8356649966365408,36,Yes,0.9845421930474553,False
p09,Exercise_Count,readiness,-0.0050932978605614,0.9764806330109974,36,Yes,0.9935918590567508,False
p09,Exercise_Count,sleep_quality,0.2281570908953219,0.1807786482682428,36,Yes,0.7903846046797374,False
p09,Exercise_Count,stress,0.1635903695103199,0.3404151920018382,36,Yes,0.9332282182116363,False
p09,Exercise_Duration,fatigue,0.216111059960635,0.2055390358854277,36,Yes,0.8326720942149188,False
p09,Exercise_Duration,mood,0.0408663417170354,0.8129335138860005,36,Yes,0.9845421930474553,False
p09,Exercise_Duration,readiness,0.0230143817851053,0.8940111157611886,36,Yes,0.9845421930474553,False
p09,Exercise_Duration,sleep_quality,0.2916927794976796,0.0843197473785801,36,Yes,0.7253010181425795,False
p09,Exercise_Duration,stress,0.0918261911323959,0.5942824793657288,36,Yes,0.9589230766395099,False
p09,Exercise_Distance,fatigue,,,36,No,,False
p09,Exercise_Distance,mood,,,36,No,,False
p09,Exercise_Distance,readiness,,,36,No,,False
p09,Exercise_Distance,sleep_quality,,,36,No,,False
p09,Exercise_Distance,stress,,,36,No,,False
p09,Exercise_Calories,fatigue,0.2063292698843474,0.2273056306359068,36,Yes,0.850496204665129,False
p09,Exercise_Calories,mood,0.0383299688852892,0.8243568234939892,36,Yes,0.9845421930474553,False
p09,Exercise_Calories,readiness,0.0082545841345392,0.9618913089342226,36,Yes,0.9918262545615052,False
p09,Exercise_Calories,sleep_quality,0.2851577266033317,0.0918404476091915,36,Yes,0.7253010181425795,False
p09,Exercise_Calories,stress,0.1086425856163657,0.5282225396882766,36,Yes,0.9589230766395099,False
p09,Exercise_Avg_HR,fatigue,-0.1162128599058805,0.719095156356214,12,Yes,0.9680554577840222,False
p09,Exercise_Avg_HR,mood,-0.0690382049976967,0.8311763829764283,12,Yes,0.9845421930474553,False
p09,Exercise_Avg_HR,readiness,-0.0814988741760383,0.80120198928052,12,Yes,0.9845220176535154,False
p09,Exercise_Avg_HR,sleep_quality,0.1458311118422523,0.6511022372614867,12,Yes,0.9662336595355717,False
p09,Exercise_Avg_HR,stress,0.2177537414577239,0.4965876285506286,12,Yes,0.9589230766395099,False
p09,Sleep_Hours,fatigue,-0.1994792186002231,0.2737023190329789,32,Yes,0.8745801919322647,False
p09,Sleep_Hours,mood,-0.1937130568530013,0.288093983294204,32,Yes,0.9020858579509726,False
p09,Sleep_Hours,readiness,-0.3170426692643394,0.0770539557751407,32,Yes,0.7253010181425795,False
p09,Sleep_Hours,sleep_quality,-0.0304805212306618,0.8684701182021739,32,Yes,0.9845421930474553,False
p09,Sleep_Hours,stress,-0.1897594695931365,0.2982363425301548,32,Yes,0.9025461159928372,False
p09,Sleep_Duration_Score,fatigue,-0.2046617187015336,0.2611724767683921,32,Yes,0.8596962564472517,False
p09,Sleep_Duration_Score,mood,-0.2072270157834664,0.2551118813819624,32,Yes,0.8596962564472517,False
p09,Sleep_Duration_Score,readiness,-0.3869071595890668,0.028698966698828,32,Yes,0.5934598980556051,False
p09,Sleep_Duration_Score,sleep_quality,-0.3052581618403913,0.0893342760206841,32,Yes,0.7253010181425795,False
