Participant,Target,Feature,Importance
p03,sleep_quality_next_day_change,Exercise_Duration_z,0.000653485893629806
p03,sleep_quality_next_day_change,Exercise_Duration_abs_z,0.0009135660775548404
p03,sleep_quality_next_day_change,Exercise_Duration_7d_mean,0.0016695610661550198
p03,sleep_quality_next_day_change,Exercise_Duration_7d_std,0.006604660240026375
p03,sleep_quality_next_day_change,Exercise_Duration_1d_change,0.007532133653380337
p03,sleep_quality_next_day_change,Exercise_Distance,0.0
p03,sleep_quality_next_day_change,Exercise_Distance_deviation,0.0
p03,sleep_quality_next_day_change,Exercise_Distance_z,0.0
p03,sleep_quality_next_day_change,Exercise_Distance_abs_z,0.0
p03,sleep_quality_next_day_change,Exercise_Distance_7d_mean,0.0
p03,sleep_quality_next_day_change,Exercise_Distance_7d_std,0.0
p03,sleep_quality_next_day_change,Exercise_Distance_1d_change,0.0
p03,sleep_quality_next_day_change,Exercise_Calories,0.00151856175474759
p03,sleep_quality_next_day_change,Exercise_Calories_deviation,0.00041578178471174653
p03,sleep_quality_next_day_change,Exercise_Calories_z,0.0007394695103845445
p03,sleep_quality_next_day_change,Exercise_Calories_abs_z,0.0006989925424626013
p03,sleep_quality_next_day_change,Exercise_Calories_7d_mean,0.0031913641139663883
p03,sleep_quality_next_day_change,Exercise_Calories_7d_std,0.0028397633114828134
p03,sleep_quality_next_day_change,Exercise_Calories_1d_change,0.005910749984771386
p03,sleep_quality_next_day_change,Exercise_Avg_HR,0.00022737562212554098
p03,sleep_quality_next_day_change,Exercise_Avg_HR_deviation,6.103839190282544e-05
p03,sleep_quality_next_day_change,Exercise_Avg_HR_z,0.0009048189138386589
p03,sleep_quality_next_day_change,Exercise_Avg_HR_abs_z,0.009697786865436092
p03,sleep_quality_next_day_change,Exercise_Avg_HR_7d_mean,0.009126636938616544
p03,sleep_quality_next_day_change,Exercise_Avg_HR_7d_std,0.0019941264037922654
p03,sleep_quality_next_day_change,Exercise_Avg_HR_1d_change,0.0006299385557893002
p03,sleep_quality_next_day_change,Sleep_Hours,0.006981689868806747
p03,sleep_quality_next_day_change,Sleep_Hours_deviation,0.018180313216341285
p03,sleep_quality_next_day_change,Sleep_Hours_z,0.009985614228725964
p03,sleep_quality_next_day_change,Sleep_Hours_abs_z,0.006120563453607544
p03,sleep_quality_next_day_change,Sleep_Hours_7d_mean,0.008529646495630878
p03,sleep_quality_next_day_change,Sleep_Hours_7d_std,0.005265416025115118
p03,sleep_quality_next_day_change,Sleep_Hours_1d_change,0.00011721695739739476
p03,sleep_quality_next_day_change,Sleep_Duration_Score,0.0002767341217227135
p03,sleep_quality_next_day_change,Sleep_Duration_Score_deviation,0.0024918748975080673
p03,sleep_quality_next_day_change,Sleep_Duration_Score_z,7.756369357552087e-05
p03,sleep_quality_next_day_change,Sleep_Duration_Score_abs_z,0.004228659969728934
p03,sleep_quality_next_day_change,Sleep_Duration_Score_7d_mean,0.06354475326618285
p03,sleep_quality_next_day_change,Sleep_Duration_Score_7d_std,0.051522293749471114
p03,sleep_quality_next_day_change,Sleep_Duration_Score_1d_change,0.0
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes,0.013483284949355578
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes_deviation,0.008570755399761288
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes_z,0.013322520821724205
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes_abs_z,0.1579674894650858
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes_7d_mean,0.01314280775313637
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes_7d_std,0.2696892908932809
p03,sleep_quality_next_day_change,Deep_Sleep_Minutes_1d_change,0.0
p03,sleep_quality_next_day_change,Sleep_Restlessness,0.0012274247491638798
p03,sleep_quality_next_day_change,Sleep_Restlessness_deviation,0.00019959319734247385
p03,sleep_quality_next_day_change,Sleep_Restlessness_z,0.0002636494353249913
p03,sleep_quality_next_day_change,Sleep_Restlessness_abs_z,0.0015294432218237377
p03,sleep_quality_next_day_change,Sleep_Restlessness_7d_mean,0.014251075191991673
p03,sleep_quality_next_day_change,Sleep_Restlessness_7d_std,0.0026634180938030633
p03,sleep_quality_next_day_change,Sleep_Restlessness_1d_change,0.0012613485401751481
p03,sleep_quality_next_day_change,Sleep_Composition,0.0002820912593353878
p03,sleep_quality_next_day_change,Sleep_Composition_deviation,3.717299550515017e-05
p03,sleep_quality_next_day_change,Sleep_Composition_z,0.0
p03,sleep_quality_next_day_change,Sleep_Composition_abs_z,0.00011736411736411735
p03,sleep_quality_next_day_change,Sleep_Composition_7d_mean,0.019011633257349014
p03,sleep_quality_next_day_change,Sleep_Composition_7d_std,0.0065971254071437
p03,sleep_quality_next_day_change,Sleep_Composition_1d_change,0.0
p03,sleep_quality_next_day_change,Sleep_Revitalization,0.003911403940848584
p03,sleep_quality_next_day_change,Sleep_Revitalization_deviation,0.00448632935017068
p03,sleep_quality_next_day_change,Sleep_Revitalization_z,0.0037575822267506705
p03,sleep_quality_next_day_change,Sleep_Revitalization_abs_z,0.0012092850612671904
p03,sleep_quality_next_day_change,Sleep_Revitalization_7d_mean,0.01051929168267933
p03,sleep_quality_next_day_change,Sleep_Revitalization_7d_std,0.07212583397702209
p03,sleep_quality_next_day_change,Sleep_Revitalization_1d_change,0.0
p03,sleep_quality_next_day_change,Sleep_Score,0.0002657816329805143
p03,sleep_quality_next_day_change,Sleep_Score_deviation,0.0010162589895902467
p03,sleep_quality_next_day_change,Sleep_Score_z,0.000768079524837905
p03,sleep_quality_next_day_change,Sleep_Score_abs_z,0.00152894758477516
p03,sleep_quality_next_day_change,Sleep_Score_7d_mean,0.03747223629503844
p03,sleep_quality_next_day_change,Sleep_Score_7d_std,0.009419990005527139
p03,sleep_quality_next_day_change,Sleep_Score_1d_change,0.0
p03,stress_next_day_change,Steps,0.0006358981899069288
p03,stress_next_day_change,Steps_deviation,0.002328204683947753
p03,stress_next_day_change,Steps_z,0.0013597357235442169
p03,stress_next_day_change,Steps_abs_z,0.00037921880925293887
p03,stress_next_day_change,Steps_7d_mean,0.05955534207871982
p03,stress_next_day_change,Steps_7d_std,0.031920499863069586
p03,stress_next_day_change,Steps_1d_change,0.00147265068510524
p03,stress_next_day_change,Exercise_Count,0.0
p03,stress_next_day_change,Exercise_Count_deviation,0.0
p03,stress_next_day_change,Exercise_Count_z,0.0
p03,stress_next_day_change,Exercise_Count_abs_z,0.0
p03,stress_next_day_change,Exercise_Count_7d_mean,0.004234601826789722
p03,stress_next_day_change,Exercise_Count_7d_std,0.005942770133398005
p03,stress_next_day_change,Exercise_Count_1d_change,0.0
p03,stress_next_day_change,Exercise_Duration,0.0011176961067145118
p03,stress_next_day_change,Exercise_Duration_deviation,0.0
p03,stress_next_day_change,Exercise_Duration_z,0.0004332866063463741
p03,stress_next_day_change,Exercise_Duration_abs_z,0.0008840477898553167
p03,stress_next_day_change,Exercise_Duration_7d_mean,0.005644016360236488
p03,stress_next_day_change,Exercise_Duration_7d_std,0.00868002148247673
p03,stress_next_day_change,Exercise_Duration_1d_change,0.00019839222157326392
p03,stress_next_day_change,Exercise_Distance,0.0
p03,stress_next_day_change,Exercise_Distance_deviation,0.0
p03,stress_next_day_change,Exercise_Distance_z,0.0
p03,stress_next_day_change,Exercise_Distance_abs_z,0.0
p03,stress_next_day_change,Exercise_Distance_7d_mean,0.0036053468832657593
p03,stress_next_day_change,Exercise_Distance_7d_std,0.0027521059111709945
p03,stress_next_day_change,Exercise_Distance_1d_change,0.0
p03,stress_next_day_change,Exercise_Calories,0.0
p03,stress_next_day_change,Exercise_Calories_deviation,0.0
p03,stress_next_day_change,Exercise_Calories_z,0.0
p03,stress_next_day_change,Exercise_Calories_abs_z,0.0009442412384643093
p03,stress_next_day_change,Exercise_Calories_7d_mean,0.007107836646099451
p03,stress_next_day_change,Exercise_Calories_7d_std,0.009519711134140768
p03,stress_next_day_change,Exercise_Calories_1d_change,0.0
p03,stress_next_day_change,Exercise_Avg_HR,0.008602356907173408
p03,stress_next_day_change,Exercise_Avg_HR_deviation,0.003145815895213461
p03,stress_next_day_change,Exercise_Avg_HR_z,0.00851059617026881
p03,stress_next_day_change,Exercise_Avg_HR_abs_z,0.0020850066508490087
p03,stress_next_day_change,Exercise_Avg_HR_7d_mean,0.023161942771890806
p03,stress_next_day_change,Exercise_Avg_HR_7d_std,0.009103701976173977
p03,stress_next_day_change,Exercise_Avg_HR_1d_change,0.004938964818385109
p03,stress_next_day_change,Sleep_Hours,0.004542029475912034
p03,stress_next_day_change,Sleep_Hours_deviation,0.0051048077460345434
p03,stress_next_day_change,Sleep_Hours_z,0.003984528526752944
p03,stress_next_day_change,Sleep_Hours_abs_z,0.006849307375406993
p03,stress_next_day_change,Sleep_Hours_7d_mean,0.017643570283737406
p03,stress_next_day_change,Sleep_Hours_7d_std,0.027946535468971977
p03,stress_next_day_change,Sleep_Hours_1d_change,0.012410943566779612
p03,stress_next_day_change,Sleep_Duration_Score,0.0
p03,stress_next_day_change,Sleep_Duration_Score_deviation,0.0
p03,stress_next_day_change,Sleep_Duration_Score_z,0.0005203687184061847
p03,stress_next_day_change,Sleep_Duration_Score_abs_z,0.002721633289974846
p03,stress_next_day_change,Sleep_Duration_Score_7d_mean,0.032974273309209066
p03,stress_next_day_change,Sleep_Duration_Score_7d_std,0.03929222933712307
p03,stress_next_day_change,Sleep_Duration_Score_1d_change,0.002741573683779161
p03,stress_next_day_change,Deep_Sleep_Minutes,0.004058102212281276
p03,stress_next_day_change,Deep_Sleep_Minutes_deviation,0.0010393117443036582
p03,stress_next_day_change,Deep_Sleep_Minutes_z,0.00294603288649817
p03,stress_next_day_change,Deep_Sleep_Minutes_abs_z,0.007256246344243454
p03,stress_next_day_change,Deep_Sleep_Minutes_7d_mean,0.03755645464456189
p03,stress_next_day_change,Deep_Sleep_Minutes_7d_std,0.058216028559203666
p03,stress_next_day_change,Deep_Sleep_Minutes_1d_change,0.009633287173708725
p03,stress_next_day_change,Sleep_Restlessness,0.0012795887671172253
p03,stress_next_day_change,Sleep_Restlessness_deviation,0.00039685689340423846
p03,stress_next_day_change,Sleep_Restlessness_z,0.0
p03,stress_next_day_change,Sleep_Restlessness_abs_z,0.00754560581870687
p03,stress_next_day_change,Sleep_Restlessness_7d_mean,0.09430934448325574
p03,stress_next_day_change,Sleep_Restlessness_7d_std,0.10738930182777708
p03,stress_next_day_change,Sleep_Restlessness_1d_change,0.0019509818858320638
p03,stress_next_day_change,Sleep_Composition,0.00016959681834864592
p03,stress_next_day_change,Sleep_Composition_deviation,0.0
p03,stress_next_day_change,Sleep_Composition_z,0.0018425223679030915
p03,stress_next_day_change,Sleep_Composition_abs_z,0.0
p03,stress_next_day_change,Sleep_Composition_7d_mean,0.07128003118529092
p03,stress_next_day_change,Sleep_Composition_7d_std,0.09852233809667311
p03,stress_next_day_change,Sleep_Composition_1d_change,0.004539899395311201
p03,stress_next_day_change,Sleep_Revitalization,0.0
p03,stress_next_day_change,Sleep_Revitalization_deviation,0.0005203687184061847
p03,stress_next_day_change,Sleep_Revitalization_z,0.0
p03,stress_next_day_change,Sleep_Revitalization_abs_z,0.0
p03,stress_next_day_change,Sleep_Revitalization_7d_mean,0.010121518870704978
p03,stress_next_day_change,Sleep_Revitalization_7d_std,0.04927231256376225
p03,stress_next_day_change,Sleep_Revitalization_1d_change,0.007346915430256239
p03,stress_next_day_change,Sleep_Score,0.0
p03,stress_next_day_change,Sleep_Score_deviation,0.0
p03,stress_next_day_change,Sleep_Score_z,0.0002980230531734912
p03,stress_next_day_change,Sleep_Score_abs_z,0.0019280246498488134
p03,stress_next_day_change,Sleep_Score_7d_mean,0.012930168471379849
p03,stress_next_day_change,Sleep_Score_7d_std,0.04265532679192657
p03,stress_next_day_change,Sleep_Score_1d_change,0.0
p04,fatigue_next_day_change,Steps,0.010101879478923777
p04,fatigue_next_day_change,Steps_deviation,0.007321753550197766
p04,fatigue_next_day_change,Steps_z,0.007898818457703299
p04,fatigue_next_day_change,Steps_abs_z,0.034532663950134844
p04,fatigue_next_day_change,Steps_7d_mean,0.008032743989634102
p04,fatigue_next_day_change,Steps_7d_std,0.010019216466413818
p04,fatigue_next_day_change,Steps_1d_change,0.0353373047076481
p04,fatigue_next_day_change,Exercise_Count,0.0009248720545414871
p04,fatigue_next_day_change,Exercise_Count_deviation,0.0003606614271889235
p04,fatigue_next_day_change,Exercise_Count_z,0.0001411929722093927
p04,fatigue_next_day_change,Exercise_Count_abs_z,0.0005242451755034029
p04,fatigue_next_day_change,Exercise_Count_7d_mean,0.007082772160166437
p04,fatigue_next_day_change,Exercise_Count_7d_std,0.005176387968198401
p04,fatigue_next_day_change,Exercise_Count_1d_change,0.011240160296671216
p04,fatigue_next_day_change,Exercise_Duration,0.004311868109138066
p04,fatigue_next_day_change,Exercise_Duration_deviation,0.002721615784170076
p04,fatigue_next_day_change,Exercise_Duration_z,0.004128172093740192
p04,fatigue_next_day_change,Exercise_Duration_abs_z,0.020818488699123852
p04,fatigue_next_day_change,Exercise_Duration_7d_mean,0.010083687770910186
p04,fatigue_next_day_change,Exercise_Duration_7d_std,0.011616486397964629
p04,fatigue_next_day_change,Exercise_Duration_1d_change,0.013366786605971704
p04,fatigue_next_day_change,Exercise_Distance,0.007949845090365608
p04,fatigue_next_day_change,Exercise_Distance_deviation,0.0102907665333678
p04,fatigue_next_day_change,Exercise_Distance_z,0.00859147108162985
p04,fatigue_next_day_change,Exercise_Distance_abs_z,0.0044150191869221185
p04,fatigue_next_day_change,Exercise_Distance_7d_mean,0.011178719534504736
p04,fatigue_next_day_change,Exercise_Distance_7d_std,0.006974520389326236
p04,fatigue_next_day_change,Exercise_Distance_1d_change,0.00755367646053998
p04,fatigue_next_day_change,Exercise_Calories,0.0068648721273092
p04,fatigue_next_day_change,Exercise_Calories_deviation,0.006870020874612565
p04,fatigue_next_day_change,Exercise_Calories_z,0.008437110094012325
p04,fatigue_next_day_change,Exercise_Calories_abs_z,0.02096898163785502
p04,fatigue_next_day_change,Exercise_Calories_7d_mean,0.010616799927868159
p04,fatigue_next_day_change,Exercise_Calories_7d_std,0.014020901811227157
p04,fatigue_next_day_change,Exercise_Calories_1d_change,0.01718255586353945
p04,fatigue_next_day_change,Exercise_Avg_HR,0.007277500483134803
p04,fatigue_next_day_change,Exercise_Avg_HR_deviation,0.009313153891258854
p04,fatigue_next_day_change,Exercise_Avg_HR_z,0.006359035257547489
p04,fatigue_next_day_change,Exercise_Avg_HR_abs_z,0.014449514464266656
p04,fatigue_next_day_change,Exercise_Avg_HR_7d_mean,0.019137576064692175
p04,fatigue_next_day_change,Exercise_Avg_HR_7d_std,0.023549839624815244
p04,fatigue_next_day_change,Exercise_Avg_HR_1d_change,0.017112965515143613
p04,fatigue_next_day_change,Sleep_Hours,0.009000869376462446
p04,fatigue_next_day_change,Sleep_Hours_deviation,0.010753370726824746
p04,fatigue_next_day_change,Sleep_Hours_z,0.013366892130770705
p04,fatigue_next_day_change,Sleep_Hours_abs_z,0.011928977221225665
p04,fatigue_next_day_change,Sleep_Hours_7d_mean,0.007471697092634673
p04,fatigue_next_day_change,Sleep_Hours_7d_std,0.005754485655244026
p04,fatigue_next_day_change,Sleep_Hours_1d_change,0.01975934600343913
p04,fatigue_next_day_change,Sleep_Duration_Score,0.007848887510370996
p04,fatigue_next_day_change,Sleep_Duration_Score_deviation,0.009521769108157559
p04,fatigue_next_day_change,Sleep_Duration_Score_z,0.007261764097850395
p04,fatigue_next_day_change,Sleep_Duration_Score_abs_z,0.01401870042969737
p04,fatigue_next_day_change,Sleep_Duration_Score_7d_mean,0.004133768456937179
p04,fatigue_next_day_change,Sleep_Duration_Score_7d_std,0.005926218469615332
p04,fatigue_next_day_change,Sleep_Duration_Score_1d_change,0.09027363920791509
p04,fatigue_next_day_change,Deep_Sleep_Minutes,0.009495537900150392
p04,fatigue_next_day_change,Deep_Sleep_Minutes_deviation,0.008949270455996581
p04,fatigue_next_day_change,Deep_Sleep_Minutes_z,0.01194779190083725
p04,fatigue_next_day_change,Deep_Sleep_Minutes_abs_z,0.010200655043648634
p04,fatigue_next_day_change,Deep_Sleep_Minutes_7d_mean,0.008043932509198446
p04,fatigue_next_day_change,Deep_Sleep_Minutes_7d_std,0.00976671721430993
p04,fatigue_next_day_change,Deep_Sleep_Minutes_1d_change,0.01619764891549604
p04,fatigue_next_day_change,Sleep_Restlessness,0.006698146580520733
p04,fatigue_next_day_change,Sleep_Restlessness_deviation,0.0035856399453903978
p04,fatigue_next_day_change,Sleep_Restlessness_z,0.005888527592412471
p04,fatigue_next_day_change,Sleep_Restlessness_abs_z,0.00676492750550867
p04,fatigue_next_day_change,Sleep_Restlessness_7d_mean,0.009624246177175742
p04,fatigue_next_day_change,Sleep_Restlessness_7d_std,0.006940037756786266
p04,fatigue_next_day_change,Sleep_Restlessness_1d_change,0.03769624072491407
p04,fatigue_next_day_change,Sleep_Composition,0.0012903801094129586
p04,fatigue_next_day_change,Sleep_Composition_deviation,0.0008899671995644141
p04,fatigue_next_day_change,Sleep_Composition_z,0.0014079716818063235
p04,fatigue_next_day_change,Sleep_Composition_abs_z,0.003661601558292085
p04,fatigue_next_day_change,Sleep_Composition_7d_mean,0.004982553784340788
p04,fatigue_next_day_change,Sleep_Composition_7d_std,0.03046646681023048
p04,fatigue_next_day_change,Sleep_Composition_1d_change,0.008044307399826483
p04,fatigue_next_day_change,Sleep_Revitalization,0.003051976479404346
p04,fatigue_next_day_change,Sleep_Revitalization_deviation,0.0020838267504438477
p04,fatigue_next_day_change,Sleep_Revitalization_z,0.0007063309308405697
p04,fatigue_next_day_change,Sleep_Revitalization_abs_z,0.04254285157185881
p04,fatigue_next_day_change,Sleep_Revitalization_7d_mean,0.00691396665358292
p04,fatigue_next_day_change,Sleep_Revitalization_7d_std,0.00907546468684632
p04,fatigue_next_day_change,Sleep_Revitalization_1d_change,0.009902384620125215
p04,fatigue_next_day_change,Sleep_Score,0.003990763948363354
p04,fatigue_next_day_change,Sleep_Score_deviation,0.005189483345118537
p04,fatigue_next_day_change,Sleep_Score_z,0.003814010167914978
p04,fatigue_next_day_change,Sleep_Score_abs_z,0.009009241235076562
p04,fatigue_next_day_change,Sleep_Score_7d_mean,0.005260636784275779
p04,fatigue_next_day_change,Sleep_Score_7d_std,0.011385023627036044
p04,fatigue_next_day_change,Sleep_Score_1d_change,0.022654460916055625
p04,mood_next_day_change,Steps,0.0041975373628803615
p04,mood_next_day_change,Steps_deviation,0.001783172116604763
p04,mood_next_day_change,Steps_z,0.00421597608559836
p04,mood_next_day_change,Steps_abs_z,0.04401753518120625
p04,mood_next_day_change,Steps_7d_mean,0.0063612156173009395
p04,mood_next_day_change,Steps_7d_std,0.039161516043833826
p04,mood_next_day_change,Steps_1d_change,0.008777346444827989
p04,mood_next_day_change,Exercise_Count,0.00012517528679411005
p04,mood_next_day_change,Exercise_Count_deviation,0.00013380415040444593
p04,mood_next_day_change,Exercise_Count_z,6.138451317755288e-05
p04,mood_next_day_change,Exercise_Count_abs_z,0.0008751280237861234
p04,mood_next_day_change,Exercise_Count_7d_mean,0.0031751383148949804
p04,mood_next_day_change,Exercise_Count_7d_std,0.006182405610660694
p04,mood_next_day_change,Exercise_Count_1d_change,0.00562846970040286
p04,mood_next_day_change,Exercise_Duration,0.002843595962983982
p04,mood_next_day_change,Exercise_Duration_deviation,0.0031297481893933876
p04,mood_next_day_change,Exercise_Duration_z,0.0055674726993652805
p04,mood_next_day_change,Exercise_Duration_abs_z,0.07612346704392443
p04,mood_next_day_change,Exercise_Duration_7d_mean,0.010194758642770297
p04,mood_next_day_change,Exercise_Duration_7d_std,0.014409586418427267
p04,mood_next_day_change,Exercise_Duration_1d_change,0.018535765662191967
p04,mood_next_day_change,Exercise_Distance,0.0008537016694782022
p04,mood_next_day_change,Exercise_Distance_deviation,0.0005222897073383024
p04,mood_next_day_change,Exercise_Distance_z,0.0016603618631108829
p04,mood_next_day_change,Exercise_Distance_abs_z,0.0014392901673653178
p04,mood_next_day_change,Exercise_Distance_7d_mean,0.008994306984089881
p04,mood_next_day_change,Exercise_Distance_7d_std,0.007751853081583858
p04,mood_next_day_change,Exercise_Distance_1d_change,0.028965968212949344
p04,mood_next_day_change,Exercise_Calories,0.00247827103171774
p04,mood_next_day_change,Exercise_Calories_deviation,0.003740899375107241
p04,mood_next_day_change,Exercise_Calories_z,0.0028777342548031485
p04,mood_next_day_change,Exercise_Calories_abs_z,0.048860160046369006
p04,mood_next_day_change,Exercise_Calories_7d_mean,0.012356903406617293
p04,mood_next_day_change,Exercise_Calories_7d_std,0.009600614943365195
p04,mood_next_day_change,Exercise_Calories_1d_change,0.009733579916699436
p04,mood_next_day_change,Exercise_Avg_HR,0.0035213450899308166
p04,mood_next_day_change,Exercise_Avg_HR_deviation,0.0030551283687803403
p04,mood_next_day_change,Exercise_Avg_HR_z,0.0036585296752847606
p04,mood_next_day_change,Exercise_Avg_HR_abs_z,0.010479251727772573
p04,mood_next_day_change,Exercise_Avg_HR_7d_mean,0.01034365670968856
p04,mood_next_day_change,Exercise_Avg_HR_7d_std,0.010278648036443471
p04,mood_next_day_change,Exercise_Avg_HR_1d_change,0.03615810231248524
p04,mood_next_day_change,Sleep_Hours,0.005389704860880753
p04,mood_next_day_change,Sleep_Hours_deviation,0.005552791748089351
p04,mood_next_day_change,Sleep_Hours_z,0.0032560300921982304
p04,mood_next_day_change,Sleep_Hours_abs_z,0.006692446103026305
p04,mood_next_day_change,Sleep_Hours_7d_mean,0.015741322083354006
p04,mood_next_day_change,Sleep_Hours_7d_std,0.00915840782589717
p04,mood_next_day_change,Sleep_Hours_1d_change,0.011027488198590599
p04,mood_next_day_change,Sleep_Duration_Score,0.0033241975181957126
p04,mood_next_day_change,Sleep_Duration_Score_deviation,0.003159316502488834
p04,mood_next_day_change,Sleep_Duration_Score_z,0.004303467060428614
p04,mood_next_day_change,Sleep_Duration_Score_abs_z,0.00920407810327316
p04,mood_next_day_change,Sleep_Duration_Score_7d_mean,0.005107823682372274
p04,mood_next_day_change,Sleep_Duration_Score_7d_std,0.03863917536393162
p04,mood_next_day_change,Sleep_Duration_Score_1d_change,0.007267143819738097
p04,mood_next_day_change,Deep_Sleep_Minutes,0.004209505323057937
p04,mood_next_day_change,Deep_Sleep_Minutes_deviation,0.004622816951938282
p04,mood_next_day_change,Deep_Sleep_Minutes_z,0.004509536973095587
p04,mood_next_day_change,Deep_Sleep_Minutes_abs_z,0.0174237001070954
p04,mood_next_day_change,Deep_Sleep_Minutes_7d_mean,0.014097940077022128
p04,mood_next_day_change,Deep_Sleep_Minutes_7d_std,0.004899246391632275
p04,mood_next_day_change,Deep_Sleep_Minutes_1d_change,0.15162665577205295
p04,mood_next_day_change,Sleep_Restlessness,0.0037701353872444388
p04,mood_next_day_change,Sleep_Restlessness_deviation,0.0022982386186557076
p04,mood_next_day_change,Sleep_Restlessness_z,0.002873169183646874
p04,mood_next_day_change,Sleep_Restlessness_abs_z,0.03510834201699214
p04,mood_next_day_change,Sleep_Restlessness_7d_mean,0.011173129238955611
p04,mood_next_day_change,Sleep_Restlessness_7d_std,0.017814779056309807
p04,mood_next_day_change,Sleep_Restlessness_1d_change,0.018214804037455432
p04,mood_next_day_change,Sleep_Composition,0.002033841693035615
p04,mood_next_day_change,Sleep_Composition_deviation,0.0018318044428913321
p04,mood_next_day_change,Sleep_Composition_z,0.0017343625133564207
p04,mood_next_day_change,Sleep_Composition_abs_z,0.0022856306235223686
p04,mood_next_day_change,Sleep_Composition_7d_mean,0.0073797087567401875
p04,mood_next_day_change,Sleep_Composition_7d_std,0.018523419752990402
p04,mood_next_day_change,Sleep_Composition_1d_change,0.007284775672020724
p04,mood_next_day_change,Sleep_Revitalization,0.0012404712214895094
p04,mood_next_day_change,Sleep_Revitalization_deviation,0.0014839707649153672
p04,mood_next_day_change,Sleep_Revitalization_z,0.0015856882006977009
p04,mood_next_day_change,Sleep_Revitalization_abs_z,0.0054705804312742785
p04,mood_next_day_change,Sleep_Revitalization_7d_mean,0.011212709807873577
p04,mood_next_day_change,Sleep_Revitalization_7d_std,0.00711275589356103
p04,mood_next_day_change,Sleep_Revitalization_1d_change,0.004563953380653229
p04,mood_next_day_change,Sleep_Score,0.002159208348491769
p04,mood_next_day_change,Sleep_Score_deviation,0.0032185555911104866
p04,mood_next_day_change,Sleep_Score_z,0.003142647994929028
p04,mood_next_day_change,Sleep_Score_abs_z,0.0023877018257212625
p04,mood_next_day_change,Sleep_Score_7d_mean,0.0059537851700061884
p04,mood_next_day_change,Sleep_Score_7d_std,0.007198565306784331
p04,mood_next_day_change,Sleep_Score_1d_change,0.008899674857905474
p04,readiness_next_day_change,Steps,0.013186643376782006
p04,readiness_next_day_change,Steps_deviation,0.007558755675253622
p04,readiness_next_day_change,Steps_z,0.008397867944601907
p04,readiness_next_day_change,Steps_abs_z,0.02605955540860309
p04,readiness_next_day_change,Steps_7d_mean,0.016724664090634663
p04,readiness_next_day_change,Steps_7d_std,0.007855387542728109
p04,readiness_next_day_change,Steps_1d_change,0.012092500647539091
p04,readiness_next_day_change,Exercise_Count,0.0008993788271632183
p04,readiness_next_day_change,Exercise_Count_deviation,0.00035483277408608415
p04,readiness_next_day_change,Exercise_Count_z,0.0007200454243146935
p04,readiness_next_day_change,Exercise_Count_abs_z,0.001985318463783937
p04,readiness_next_day_change,Exercise_Count_7d_mean,0.0029474621864971125
p04,readiness_next_day_change,Exercise_Count_7d_std,0.005097524633572144
p04,readiness_next_day_change,Exercise_Count_1d_change,0.003582088542525929
p04,readiness_next_day_change,Exercise_Duration,0.004371518250414478
p04,readiness_next_day_change,Exercise_Duration_deviation,0.00464333439495514
p04,readiness_next_day_change,Exercise_Duration_z,0.0030273350686878787
p04,readiness_next_day_change,Exercise_Duration_abs_z,0.013631100020780823
p04,readiness_next_day_change,Exercise_Duration_7d_mean,0.004866167122346603
p04,readiness_next_day_change,Exercise_Duration_7d_std,0.008124006089385766
p04,readiness_next_day_change,Exercise_Duration_1d_change,0.011874371933992876
p04,readiness_next_day_change,Exercise_Distance,0.0010028489683025143
p04,readiness_next_day_change,Exercise_Distance_deviation,0.0007878479448833434
p04,readiness_next_day_change,Exercise_Distance_z,0.0008805312573367258
p04,readiness_next_day_change,Exercise_Distance_abs_z,0.0006634578203392458
p04,readiness_next_day_change,Exercise_Distance_7d_mean,0.004911998496595748
p04,readiness_next_day_change,Exercise_Distance_7d_std,0.009141389083149975
p04,readiness_next_day_change,Exercise_Distance_1d_change,0.028082201208790566
p04,readiness_next_day_change,Exercise_Calories,0.0020248974708594113
p04,readiness_next_day_change,Exercise_Calories_deviation,0.001226170940953118
p04,readiness_next_day_change,Exercise_Calories_z,0.0016457386505021345
p04,readiness_next_day_change,Exercise_Calories_abs_z,0.006302934410405037
p04,readiness_next_day_change,Exercise_Calories_7d_mean,0.006347596616501693
p04,readiness_next_day_change,Exercise_Calories_7d_std,0.015421057570084896
p04,readiness_next_day_change,Exercise_Calories_1d_change,0.028982758171543888
p04,readiness_next_day_change,Exercise_Avg_HR,0.0026047398235184392
p04,readiness_next_day_change,Exercise_Avg_HR_deviation,0.0035721525857241605
p04,readiness_next_day_change,Exercise_Avg_HR_z,0.004657217616745964
p04,readiness_next_day_change,Exercise_Avg_HR_abs_z,0.009161403795418509
p04,readiness_next_day_change,Exercise_Avg_HR_7d_mean,0.007861278485100634
p04,readiness_next_day_change,Exercise_Avg_HR_7d_std,0.015308308741733662
p04,readiness_next_day_change,Exercise_Avg_HR_1d_change,0.006337093194329198
p04,readiness_next_day_change,Sleep_Hours,0.0020268121382494126
p04,readiness_next_day_change,Sleep_Hours_deviation,0.002267894472786656
