Participant,Behavioral_Variable,Wellbeing_Variable,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR,Analysis,Objective_Variable,Wellness_Variable,Time_Lag,Sensitivity_Threshold
p01,,,-0.0593822347682976,0.6411392305063786,64,,0.9707389757666999,False,False,lagged,Sleep_Revitalization,stress,t_to_t+1,
p01,,,0.0382800479587922,0.76393710660185,64,,0.9835127913656734,False,False,lagged,Sleep_Score,fatigue,t_to_t+1,
p01,,,-0.161501185883589,0.2023328259600688,64,,0.844903132045343,False,False,lagged,Sleep_Score,mood,t_to_t+1,
p01,,,0.1215561797788641,0.3386492625461408,64,,0.917607070132456,False,False,lagged,Sleep_Score,readiness,t_to_t+1,
p01,,,-0.2488955009943532,0.0473394579857553,64,,0.6566440946411218,True,False,lagged,Sleep_Score,sleep_quality,t_to_t+1,
p01,,,-0.1456751503448234,0.2507326799150355,64,,0.8603773254450495,False,False,lagged,Sleep_Score,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Steps,fatigue,t_to_t+1,
p02,,,-0.0812426182386438,0.6695375402367977,30,,0.9740705284594343,False,False,lagged,Steps,mood,t_to_t+1,
p02,,,0.0237767420550576,0.900749762632165,30,,0.9835127913656734,False,False,lagged,Steps,readiness,t_to_t+1,
p02,,,-0.042128534423215,0.8250608465398255,30,,0.9835127913656734,False,False,lagged,Steps,sleep_quality,t_to_t+1,
p02,,,0.1281397849676729,0.4997913428593776,30,,0.9580452904411608,False,False,lagged,Steps,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Exercise_Count,fatigue,t_to_t+1,
p02,,,-0.0203236920283231,0.9151077595836196,30,,0.985568661386193,False,False,lagged,Exercise_Count,mood,t_to_t+1,
p02,,,-0.0580114874118739,0.7607491710603692,30,,0.9835127913656734,False,False,lagged,Exercise_Count,readiness,t_to_t+1,
p02,,,0.0162952055152057,0.9318913010850024,30,,0.9867947714792105,False,False,lagged,Exercise_Count,sleep_quality,t_to_t+1,
p02,,,0.2281328772128811,0.2253177447556858,30,,0.8529238693978868,False,False,lagged,Exercise_Count,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Exercise_Duration,fatigue,t_to_t+1,
p02,,,-0.0918393806200187,0.629327992177937,30,,0.9630286001299392,False,False,lagged,Exercise_Duration,mood,t_to_t+1,
p02,,,-0.074973511308662,0.693763563062099,30,,0.9740705284594343,False,False,lagged,Exercise_Duration,readiness,t_to_t+1,
p02,,,-0.2533133420092208,0.1768076322606322,30,,0.7922650645572069,False,False,lagged,Exercise_Duration,sleep_quality,t_to_t+1,
p02,,,0.1034327101703197,0.5865004996490651,30,,0.9580452904411608,False,False,lagged,Exercise_Duration,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Exercise_Distance,fatigue,t_to_t+1,
p02,,,-0.1398310623049978,0.4611375386724932,30,,0.9425275172830845,False,False,lagged,Exercise_Distance,mood,t_to_t+1,
p02,,,-0.2443664688155087,0.1931173928525397,30,,0.8181327973063259,False,False,lagged,Exercise_Distance,readiness,t_to_t+1,
p02,,,-0.2839434317155586,0.1283519443009026,30,,0.784489841838574,False,False,lagged,Exercise_Distance,sleep_quality,t_to_t+1,
p02,,,-0.1017816530909161,0.5925212092185366,30,,0.9580452904411608,False,False,lagged,Exercise_Distance,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Exercise_Calories,fatigue,t_to_t+1,
p02,,,-0.0457878691526108,0.8101288366580828,30,,0.9835127913656734,False,False,lagged,Exercise_Calories,mood,t_to_t+1,
p02,,,-0.0633136311016896,0.7396012831531168,30,,0.9812191855948904,False,False,lagged,Exercise_Calories,readiness,t_to_t+1,
p02,,,-0.2633573838708462,0.159682305661942,30,,0.7895436187205949,False,False,lagged,Exercise_Calories,sleep_quality,t_to_t+1,
p02,,,0.1585753076163275,0.4026143017358004,30,,0.9396469143985654,False,False,lagged,Exercise_Calories,stress,t_to_t+1,
p02,,,,,28,,,False,False,lagged,Exercise_Avg_HR,fatigue,t_to_t+1,
p02,,,0.2994759445727536,0.1215722064302339,28,,0.7702639636506637,False,False,lagged,Exercise_Avg_HR,mood,t_to_t+1,
p02,,,0.0208011250514391,0.9163265938514316,28,,0.985568661386193,False,False,lagged,Exercise_Avg_HR,readiness,t_to_t+1,
p02,,,-0.2539205929442268,0.1922829426773961,28,,0.8181327973063259,False,False,lagged,Exercise_Avg_HR,sleep_quality,t_to_t+1,
p02,,,0.2994759445727536,0.1215722064302339,28,,0.7702639636506637,False,False,lagged,Exercise_Avg_HR,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Sleep_Hours,fatigue,t_to_t+1,
p02,,,-0.335806601322202,0.0696427279522206,30,,0.7183663930407308,False,False,lagged,Sleep_Hours,mood,t_to_t+1,
p02,,,0.2565769733273776,0.1711070948579203,30,,0.7922650645572069,False,False,lagged,Sleep_Hours,readiness,t_to_t+1,
p02,,,-0.1266370282769977,0.5048748021450923,30,,0.9580452904411608,False,False,lagged,Sleep_Hours,sleep_quality,t_to_t+1,
p02,,,0.05409627939719,0.7764753455841231,30,,0.9835127913656734,False,False,lagged,Sleep_Hours,stress,t_to_t+1,
p02,,,,,28,,,False,False,lagged,Sleep_Duration_Score,fatigue,t_to_t+1,
p02,,,0.0497737556561086,0.8014077043815642,28,,0.9835127913656734,False,False,lagged,Sleep_Duration_Score,mood,t_to_t+1,
p02,,,0.0097390791804818,0.9607712020155104,28,,0.9968734616817866,False,False,lagged,Sleep_Duration_Score,readiness,t_to_t+1,
p02,,,0.0135746606334842,0.9453411109654236,28,,0.9944195121499556,False,False,lagged,Sleep_Duration_Score,sleep_quality,t_to_t+1,
p02,,,0.0497737556561086,0.8014077043815642,28,,0.9835127913656734,False,False,lagged,Sleep_Duration_Score,stress,t_to_t+1,
p02,,,,,30,,,False,False,lagged,Deep_Sleep_Minutes,fatigue,t_to_t+1,
p02,,,-0.1356651947223595,0.4747265184947057,30,,0.9542543266297336,False,False,lagged,Deep_Sleep_Minutes,mood,t_to_t+1,
p02,,,0.1333913403408373,0.482230474056271,30,,0.9542543266297336,False,False,lagged,Deep_Sleep_Minutes,readiness,t_to_t+1,
p02,,,-0.1072581293153122,0.572654940972528,30,,0.9580452904411608,False,False,lagged,Deep_Sleep_Minutes,sleep_quality,t_to_t+1,
p02,,,0.1015730694576101,0.5932837278999349,30,,0.9580452904411608,False,False,lagged,Deep_Sleep_Minutes,stress,t_to_t+1,
p02,,,,,28,,,False,False,lagged,Sleep_Restlessness,fatigue,t_to_t+1,
p02,,,0.3021953927641185,0.1180618011942659,28,,0.7702639636506637,False,False,lagged,Sleep_Restlessness,mood,t_to_t+1,
p02,,,0.3567899010021925,0.0623563096783287,28,,0.7012730348760812,False,False,lagged,Sleep_Restlessness,readiness,t_to_t+1,
p02,,,0.1043980023642995,0.5970243011889009,28,,0.9580452904411608,False,False,lagged,Sleep_Restlessness,sleep_quality,t_to_t+1,
p02,,,0.3021953927641185,0.1180618011942659,28,,0.7702639636506637,False,False,lagged,Sleep_Restlessness,stress,t_to_t+1,
p02,,,,,28,,,False,False,lagged,Sleep_Composition,fatigue,t_to_t+1,
p02,,,0.0368237552566429,0.8524196661284793,28,,0.9835127913656734,False,False,lagged,Sleep_Composition,mood,t_to_t+1,
p02,,,-0.2439875815097048,0.2108570963169503,28,,0.8513360248470185,False,False,lagged,Sleep_Composition,readiness,t_to_t+1,
p02,,,0.0777390388751351,0.6941735032209575,28,,0.9740705284594343,False,False,lagged,Sleep_Composition,sleep_quality,t_to_t+1,
p02,,,0.0368237552566429,0.8524196661284793,28,,0.9835127913656734,False,False,lagged,Sleep_Composition,stress,t_to_t+1,
p02,,,,,28,,,False,False,lagged,Sleep_Revitalization,fatigue,t_to_t+1,
p02,,,0.0252071360159704,0.8986852985583963,28,,0.9835127913656734,False,False,lagged,Sleep_Revitalization,mood,t_to_t+1,
p02,,,0.1922834054408271,0.3269542260464165,28,,0.917607070132456,False,False,lagged,Sleep_Revitalization,readiness,t_to_t+1,
p02,,,-0.2898820641836604,0.1345703387697483,28,,0.7847776771997022,False,False,lagged,Sleep_Revitalization,sleep_quality,t_to_t+1,
p02,,,0.0252071360159704,0.8986852985583963,28,,0.9835127913656734,False,False,lagged,Sleep_Revitalization,stress,t_to_t+1,
p02,,,,,28,,,False,False,lagged,Sleep_Score,fatigue,t_to_t+1,
p02,,,0.0621246771192789,0.7534840394626398,28,,0.9812191855948904,False,False,lagged,Sleep_Score,mood,t_to_t+1,
p02,,,0.0090755572428978,0.9634420287899323,28,,0.9968734616817866,False,False,lagged,Sleep_Score,readiness,t_to_t+1,
p02,,,-0.1067270094100433,0.588820399658389,28,,0.9580452904411608,False,False,lagged,Sleep_Score,sleep_quality,t_to_t+1,
p02,,,0.0621246771192789,0.7534840394626398,28,,0.9812191855948904,False,False,lagged,Sleep_Score,stress,t_to_t+1,
p03,,,-0.4744041987217952,0.0401481247561518,19,,0.6277706780052826,True,False,lagged,Steps,fatigue,t_to_t+1,
p03,,,0.058969938808796,0.8104840408328434,19,,0.9835127913656734,False,False,lagged,Steps,mood,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Steps,readiness,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Steps,sleep_quality,t_to_t+1,
p03,,,-0.0364115985556032,0.8823523883159906,19,,0.9835127913656734,False,False,lagged,Steps,stress,t_to_t+1,
p03,,,-0.1419332389509148,0.5621716804971628,19,,0.9580452904411608,False,False,lagged,Exercise_Count,fatigue,t_to_t+1,
p03,,,0.2052589876012252,0.399232418955138,19,,0.9396469143985654,False,False,lagged,Exercise_Count,mood,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Count,readiness,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Count,sleep_quality,t_to_t+1,
p03,,,-0.0975342893301087,0.6911985825521617,19,,0.9740705284594343,False,False,lagged,Exercise_Count,stress,t_to_t+1,
p03,,,-0.4039372053327419,0.0863151023655949,19,,0.7555616837580037,False,False,lagged,Exercise_Duration,fatigue,t_to_t+1,
p03,,,0.1080014130041349,0.6598657324518433,19,,0.973569592924696,False,False,lagged,Exercise_Duration,mood,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Duration,readiness,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Duration,sleep_quality,t_to_t+1,
p03,,,-0.1315734018129104,0.5913204826822283,19,,0.9580452904411608,False,False,lagged,Exercise_Duration,stress,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Distance,fatigue,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Distance,mood,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Distance,readiness,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Distance,sleep_quality,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Distance,stress,t_to_t+1,
p03,,,-0.4111697307285907,0.0803109182017513,19,,0.7555616837580037,False,False,lagged,Exercise_Calories,fatigue,t_to_t+1,
p03,,,0.0986308461928509,0.6878924085076671,19,,0.9740705284594343,False,False,lagged,Exercise_Calories,mood,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Calories,readiness,t_to_t+1,
p03,,,,,19,,,False,False,lagged,Exercise_Calories,sleep_quality,t_to_t+1,
p03,,,-0.0974808701405776,0.6913597814195911,19,,0.9740705284594343,False,False,lagged,Exercise_Calories,stress,t_to_t+1,
p03,,,-0.2170155786607856,0.4980844065949567,12,,0.9580452904411608,False,False,lagged,Exercise_Avg_HR,fatigue,t_to_t+1,
p03,,,-0.2048366225996755,0.523066896890598,12,,0.9580452904411608,False,False,lagged,Exercise_Avg_HR,mood,t_to_t+1,
p03,,,,,12,,,False,False,lagged,Exercise_Avg_HR,readiness,t_to_t+1,
p03,,,,,12,,,False,False,lagged,Exercise_Avg_HR,sleep_quality,t_to_t+1,
p03,,,0.4389356198564478,0.1534267201520858,12,,0.7895436187205949,False,False,lagged,Exercise_Avg_HR,stress,t_to_t+1,
p03,,,0.1950806285137588,0.5039173000978805,14,,0.9580452904411608,False,False,lagged,Sleep_Hours,fatigue,t_to_t+1,
p03,,,0.2163280565015275,0.4575875931124273,14,,0.9425275172830845,False,False,lagged,Sleep_Hours,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Hours,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Hours,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Hours,stress,t_to_t+1,
p03,,,0.3376353469658638,0.2377596949044006,14,,0.8529238693978868,False,False,lagged,Sleep_Duration_Score,fatigue,t_to_t+1,
p03,,,0.5089594574266283,0.0630697007730813,14,,0.7012730348760812,False,False,lagged,Sleep_Duration_Score,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Duration_Score,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Duration_Score,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Duration_Score,stress,t_to_t+1,
p03,,,0.3941829535391302,0.1631265723248401,14,,0.7895436187205949,False,False,lagged,Deep_Sleep_Minutes,fatigue,t_to_t+1,
p03,,,-0.2161641277894541,0.4579368573980644,14,,0.9425275172830845,False,False,lagged,Deep_Sleep_Minutes,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Deep_Sleep_Minutes,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Deep_Sleep_Minutes,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Deep_Sleep_Minutes,stress,t_to_t+1,
p03,,,0.2664193553971737,0.3572036480426243,14,,0.920412433332209,False,False,lagged,Sleep_Restlessness,fatigue,t_to_t+1,
p03,,,-0.0445608028285357,0.8797707739876399,14,,0.9835127913656734,False,False,lagged,Sleep_Restlessness,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Restlessness,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Restlessness,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Restlessness,stress,t_to_t+1,
p03,,,-0.0346271680532222,0.906450228474026,14,,0.9835127913656734,False,False,lagged,Sleep_Composition,fatigue,t_to_t+1,
p03,,,0.271498660374615,0.3477577711377926,14,,0.917607070132456,False,False,lagged,Sleep_Composition,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Composition,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Composition,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Composition,stress,t_to_t+1,
p03,,,0.1005919924977862,0.7322312931453658,14,,0.9776147646145136,False,False,lagged,Sleep_Revitalization,fatigue,t_to_t+1,
p03,,,-0.2265731926898632,0.4360196040369758,14,,0.9425275172830845,False,False,lagged,Sleep_Revitalization,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Revitalization,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Revitalization,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Revitalization,stress,t_to_t+1,
p03,,,0.2125255710211127,0.4657224355100924,14,,0.9446256946666968,False,False,lagged,Sleep_Score,fatigue,t_to_t+1,
p03,,,0.1999600119960014,0.4930920018132282,14,,0.9580452904411608,False,False,lagged,Sleep_Score,mood,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Score,readiness,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Score,sleep_quality,t_to_t+1,
p03,,,,,14,,,False,False,lagged,Sleep_Score,stress,t_to_t+1,
p04,,,-0.2867488810161402,0.0195799612308237,66,,0.5806471261554614,True,False,lagged,Steps,fatigue,t_to_t+1,
p04,,,0.0729488913476578,0.5605042775014413,66,,0.9580452904411608,False,False,lagged,Steps,mood,t_to_t+1,
p04,,,-0.1552847614792365,0.2131303547176071,66,,0.8525214188704284,False,False,lagged,Steps,readiness,t_to_t+1,
p04,,,-0.1738494822827965,0.1627052715952474,66,,0.7895436187205949,False,False,lagged,Steps,sleep_quality,t_to_t+1,
p04,,,-0.0175853189952098,0.8885454622117299,66,,0.9835127913656734,False,False,lagged,Steps,stress,t_to_t+1,
p04,,,-0.1570983718144523,0.2077679084494141,66,,0.8468265462867115,False,False,lagged,Exercise_Count,fatigue,t_to_t+1,
p04,,,0.1424199985344634,0.2539760480256408,66,,0.8603773254450495,False,False,lagged,Exercise_Count,mood,t_to_t+1,
p04,,,-0.1969439329657797,0.112971731777037,66,,0.7702639636506637,False,False,lagged,Exercise_Count,readiness,t_to_t+1,
p04,,,-0.0155153046238014,0.9015955687404082,66,,0.9835127913656734,False,False,lagged,Exercise_Count,sleep_quality,t_to_t+1,
p04,,,0.1114570344089066,0.3729501245182602,66,,0.9283376245709605,False,False,lagged,Exercise_Count,stress,t_to_t+1,
p04,,,-0.1560753023350365,0.21078102974963,66,,0.8513360248470185,False,False,lagged,Exercise_Duration,fatigue,t_to_t+1,
p04,,,0.1458694313815512,0.2425365955480833,66,,0.8529238693978868,False,False,lagged,Exercise_Duration,mood,t_to_t+1,
p04,,,-0.1738426194707651,0.1627221243801247,66,,0.7895436187205949,False,False,lagged,Exercise_Duration,readiness,t_to_t+1,
p04,,,-0.1124820275107087,0.3685425699514599,66,,0.9283376245709605,False,False,lagged,Exercise_Duration,sleep_quality,t_to_t+1,
p04,,,0.0081113339351585,0.9484616219161228,66,,0.9944766242918682,False,False,lagged,Exercise_Duration,stress,t_to_t+1,
p04,,,-0.1907558231275251,0.1249746414953973,66,,0.7788274759858094,False,False,lagged,Exercise_Distance,fatigue,t_to_t+1,
p04,,,0.0954116296248903,0.4460250329250155,66,,0.9425275172830845,False,False,lagged,Exercise_Distance,mood,t_to_t+1,
p04,,,-0.1816441042309512,0.1443830226470085,66,,0.7895436187205949,False,False,lagged,Exercise_Distance,readiness,t_to_t+1,
p04,,,-0.1682397748945195,0.1769136901723759,66,,0.7922650645572069,False,False,lagged,Exercise_Distance,sleep_quality,t_to_t+1,
p04,,,0.0079668774305922,0.9493782657483998,66,,0.9944766242918682,False,False,lagged,Exercise_Distance,stress,t_to_t+1,
p04,,,-0.263240530545252,0.032717220917224,66,,0.6266521389463884,True,False,lagged,Exercise_Calories,fatigue,t_to_t+1,
p04,,,0.0497369367485258,0.6916697718111627,66,,0.9740705284594343,False,False,lagged,Exercise_Calories,mood,t_to_t+1,
p04,,,-0.2691905457935507,0.0288413862892266,66,,0.6125005054959453,True,False,lagged,Exercise_Calories,readiness,t_to_t+1,
p04,,,-0.1675684869351229,0.1786725866282056,66,,0.7922650645572069,False,False,lagged,Exercise_Calories,sleep_quality,t_to_t+1,
p04,,,-0.0659509425761701,0.5988018778816913,66,,0.9580452904411608,False,False,lagged,Exercise_Calories,stress,t_to_t+1,
p04,,,-0.0951212083832709,0.4938530257649818,54,,0.9580452904411608,False,False,lagged,Exercise_Avg_HR,fatigue,t_to_t+1,
p04,,,-0.0396349879599629,0.7759864440342557,54,,0.9835127913656734,False,False,lagged,Exercise_Avg_HR,mood,t_to_t+1,
p04,,,-0.1938440207296042,0.1601735722544136,54,,0.7895436187205949,False,False,lagged,Exercise_Avg_HR,readiness,t_to_t+1,
p04,,,-0.2307530931020595,0.0932017566723743,54,,0.7555616837580037,False,False,lagged,Exercise_Avg_HR,sleep_quality,t_to_t+1,
p04,,,-0.0836812256348833,0.5474424533336735,54,,0.9580452904411608,False,False,lagged,Exercise_Avg_HR,stress,t_to_t+1,
p04,,,0.1281702987964258,0.305078748159936,66,,0.8981643811876255,False,False,lagged,Sleep_Hours,fatigue,t_to_t+1,
p04,,,0.1352770605720544,0.278814921867574,66,,0.8903406261033548,False,False,lagged,Sleep_Hours,mood,t_to_t+1,
p04,,,0.0212758041145781,0.8653545274735938,66,,0.9835127913656734,False,False,lagged,Sleep_Hours,readiness,t_to_t+1,
p04,,,0.0195055407748871,0.8764659392761878,66,,0.9835127913656734,False,False,lagged,Sleep_Hours,sleep_quality,t_to_t+1,
p04,,,0.1202409399080012,0.3362140100313316,66,,0.917607070132456,False,False,lagged,Sleep_Hours,stress,t_to_t+1,
p04,,,0.0067246876788059,0.9576006202784064,65,,0.9968734616817866,False,False,lagged,Sleep_Duration_Score,fatigue,t_to_t+1,
p04,,,0.0017531912542511,0.9889413339827104,65,,0.9989313140462192,False,False,lagged,Sleep_Duration_Score,mood,t_to_t+1,
p04,,,0.025040497831773,0.8430475920307965,65,,0.9835127913656734,False,False,lagged,Sleep_Duration_Score,readiness,t_to_t+1,
p04,,,0.1814459708112095,0.1480321124287746,65,,0.7895436187205949,False,False,lagged,Sleep_Duration_Score,sleep_quality,t_to_t+1,
p04,,,0.0456281057125146,0.718162366690179,65,,0.9754287609879244,False,False,lagged,Sleep_Duration_Score,stress,t_to_t+1,
p04,,,0.1194280894826788,0.3395147238551789,66,,0.917607070132456,False,False,lagged,Deep_Sleep_Minutes,fatigue,t_to_t+1,
p04,,,0.0838809185276822,0.5031044519095811,66,,0.9580452904411608,False,False,lagged,Deep_Sleep_Minutes,mood,t_to_t+1,
p04,,,0.0364627480347302,0.7713101678076606,66,,0.9835127913656734,False,False,lagged,Deep_Sleep_Minutes,readiness,t_to_t+1,
p04,,,0.0937044223260281,0.4542417855338511,66,,0.9425275172830845,False,False,lagged,Deep_Sleep_Minutes,sleep_quality,t_to_t+1,
